ID;Edad;Estado_civil;Genero;Zona_geografica;Ingreso;Numero_entidades_sbs;Tenencia_Saldo_rcc;Tenencia_prestamos_rcc;Tenencia_hipotecario_rcc;Saldo_tc_rcc;Saldo_prestamo_rcc;Saldo_hipotecario_rcc;deuda_rcc;Tenencia_TC_rcc;Nro_bancos_tc_saldo;Cantidad_productos_rcc;Nro_bancos_pld;Nro_productos_activo_E1;Nro_productos_activo_E2;Nro_productos_activo_E3;Nro_productos_activo_E4;Nro_productos_activo_rcc;Antiguedad_cliente;Tenencia_ahorros;Tenencia_cts;Tenencia_depo_plazo;Tenencia_FFMM;Saldo_vehicular_prom;Saldo_hipot_prom;Flg_transacc_atm_3m;Flg_transacc_ventanilla_3m;Flg_transacc_bca_internet_3m;Flg_transacc_bca_telef_3m;Flg_ph;Antiguedad_ph;Antiguedad_ahorros;Antiguedad_depo_plazo;Antiguedad_cts;Antiguedad_pasivos;Nro_productos_pasivos;Antiguedad_pld;Antiguedad_activos;Nro_meses_rcc;Tenencia_ahorros_6m;Tenencia_depo_plazo_6m;Tenencia_cts_6m;Tenencia_FFMM_6m;Nro_meses_visitaOficina_5M;cant_vecesvisitaoficina_5m;Target_mora
106;64;Soltero;Femenino;CALLAO;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;1;0;0;0;0;0;0;0;0;0;0;0;49;0;0;49;1;0;0;98;1;0;0;0;0;0;SIN ATRASO
107;36;Casado;Femenino;LIMA MODERNA;4500;7;1;0;0;0;0;0;0;1;7;1;0;1;1;1;1;1;169;0;0;0;0;0;0;0;0;1;1;0;0;103;0;0;103;1;0;0;96;0;0;0;0;0;0;CON ATRASO
108;36;Soltero;Masculino;CENTRO;7000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;147;1;1;0;0;0;0;1;1;0;0;0;0;109;0;106;109;2;0;0;86;1;0;1;1;3;3;SIN ATRASO
109;66;Casado;Masculino;LIMA MODERNA;9000;6;1;0;1;0;0;0;0;1;6;3;0;3;2;1;1;3;256;1;0;0;0;0;0;1;0;0;0;0;0;82;0;0;82;1;0;52;84;1;0;0;0;0;0;CON ATRASO
110;55;Casado;Masculino;LIMA MODERNA;9000;5;1;0;0;0;0;0;0;1;5;1;0;0;0;1;1;1;232;1;1;0;1;0;0;0;1;1;0;0;0;35;0;157;157;2;0;0;96;1;0;1;1;2;2;SIN ATRASO
111;48;Casado;Masculino;LIMA MODERNA;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1;0;0;0;0;0;0;1;0;0;0;0;47;0;0;47;1;0;0;95;1;0;0;0;4;6;SIN ATRASO
112;48;Casado;Femenino;LIMA SUR;2000;3;1;1;0;0;0;0;0;1;3;2;1;0;0;1;0;2;101;1;0;0;0;0;0;1;1;0;0;0;0;56;0;0;56;1;0;0;63;1;0;0;0;3;6;SIN ATRASO
113;45;Casado;Masculino;LIMA MODERNA;16500;3;1;0;1;0;0;0;0;1;2;2;0;1;1;0;0;2;171;1;1;0;0;0;0;1;1;1;0;0;0;37;0;158;158;2;0;33;97;1;0;1;0;5;10;SIN ATRASO
114;44;Casado;Masculino;SUR;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;98;1;0;0;1;3;8;SIN ATRASO
115;71;Casado;Masculino;LIMA MODERNA;2500;5;1;0;0;0;0;0;0;1;5;1;0;1;0;0;1;1;260;1;0;1;0;0;0;0;0;0;0;0;0;1;6;0;6;2;0;0;98;1;1;0;1;0;0;SIN ATRASO
116;35;Soltero;Masculino;LIMA MODERNA;5000;1;1;1;1;0;0;0;0;1;1;3;1;0;3;0;0;3;116;1;1;0;0;0;0;0;1;0;0;0;0;99;0;99;99;2;0;0;46;1;0;1;0;5;16;SIN ATRASO
117;44;Soltero;Femenino;LIMA MODERNA;7000;3;1;1;0;0;0;0;0;1;3;2;1;0;0;2;0;2;105;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;77;1;0;0;98;0;0;0;0;0;0;SIN ATRASO
118;59;Casado;Masculino;SUR;2000;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;97;1;0;0;0;0;0;1;1;0;0;0;0;97;0;0;97;1;0;0;98;1;0;0;0;2;3;SIN ATRASO
119;60;Casado;Femenino;ORIENTE;13000;5;1;0;0;0;0;0;0;1;5;1;0;1;0;1;0;1;236;1;0;0;0;0;0;0;0;0;0;0;0;214;0;0;214;1;0;0;97;1;1;0;0;0;0;SIN ATRASO
120;65;Casado;Masculino;LIMA CENTRO;2000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;231;1;1;0;0;0;0;1;0;1;0;0;0;310;0;173;310;2;0;0;99;1;0;1;1;0;0;SIN ATRASO
121;45;Casado;Femenino;LIMA NORTE;21000;3;1;0;1;0;0;0;0;1;3;2;0;2;1;0;0;2;114;1;0;0;0;0;0;0;1;0;0;0;0;112;0;0;112;1;0;112;95;1;0;0;0;4;4;SIN ATRASO
122;65;Casado;Masculino;LIMA MODERNA;4500;5;1;0;0;0;0;0;0;1;5;1;0;1;1;1;0;1;189;0;0;0;0;0;0;0;1;0;0;0;0;66;0;0;66;1;0;0;98;0;0;0;0;5;6;SIN ATRASO
123;80;Casado;Masculino;LIMA ESTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;SIN ATRASO
124;69;Casado;Masculino;LIMA MODERNA;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;1;0;1;0;0;0;0;0;0;0;0;0;86;86;0;86;2;0;0;97;1;1;0;1;1;1;SIN ATRASO
125;31;Soltero;Femenino;LIMA ESTE;24000;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;84;1;0;0;0;0;0;1;0;0;0;0;0;82;0;0;82;1;0;0;50;1;0;0;0;3;3;SIN ATRASO
126;45;Casado;Masculino;LIMA MODERNA;500;3;1;0;0;0;0;0;0;1;3;1;0;1;0;0;0;1;185;1;0;0;0;0;0;0;1;0;0;0;0;27;0;0;27;1;0;0;99;1;0;0;0;2;2;SIN ATRASO
127;71;Casado;Femenino;NORTE;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;348;1;0;1;0;0;0;0;0;0;0;0;0;82;137;0;137;2;0;0;96;1;1;1;0;0;0;SIN ATRASO
128;42;Soltero;Masculino;LIMA MODERNA;0;7;1;0;0;0;0;0;0;1;7;1;0;1;0;1;1;1;152;1;0;1;1;0;0;0;1;0;0;0;0;36;151;0;151;2;0;0;96;1;1;0;1;4;11;SIN ATRASO
129;54;Casado;Masculino;NORTE;8500;6;1;1;1;0;0;0;0;1;6;3;1;2;2;0;0;3;179;0;0;0;0;0;84824;0;1;0;0;0;0;140;0;0;140;1;0;139;95;0;0;0;0;4;10;SIN ATRASO
130;37;Casado;Masculino;LIMA MODERNA;2500;2;1;0;0;0;0;0;0;1;2;1;0;1;1;0;0;1;16;1;0;0;0;0;0;1;0;1;0;0;0;16;0;0;16;1;0;0;41;1;0;0;0;0;0;SIN ATRASO
131;46;Soltero;Masculino;SUR;6500;2;1;1;0;0;0;0;0;1;2;2;1;2;0;0;0;2;210;1;1;0;0;0;0;1;1;1;0;1;71;110;0;103;110;2;9;9;83;1;0;1;1;2;2;SIN ATRASO
132;36;Soltero;Masculino;LIMA MODERNA;5500;3;1;0;1;0;0;0;0;1;3;2;0;2;1;0;0;2;81;1;1;0;0;0;0;1;0;1;1;0;0;81;0;76;81;2;0;15;74;1;0;1;0;0;0;SIN ATRASO
133;61;Casado;Femenino;LIMA MODERNA;5500;2;1;0;0;0;0;0;0;1;2;1;0;0;0;1;1;1;17;1;0;0;0;0;0;0;0;0;1;0;0;17;0;0;17;1;0;0;98;1;0;0;0;0;0;SIN ATRASO
134;75;Casado;Masculino;LIMA SUR;14500;4;1;1;0;0;0;0;0;1;4;2;1;1;0;1;0;2;227;1;0;0;0;0;0;0;1;1;0;0;0;71;0;0;71;1;0;0;47;1;0;0;1;3;7;CON ATRASO
135;64;Casado;Masculino;LIMA MODERNA;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;1;0;0;0;0;0;1;1;0;0;1;32;43;0;0;43;1;0;0;72;1;0;0;0;1;1;SIN ATRASO
136;67;Casado;Femenino;LIMA ESTE;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10;1;0;1;0;0;0;0;0;1;1;0;0;10;10;0;10;2;0;0;98;1;1;0;0;2;2;SIN ATRASO
137;39;Casado;Masculino;LIMA NORTE;6500;3;1;1;0;0;0;0;0;1;2;2;2;0;0;1;2;2;88;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;47;1;0;0;62;1;0;0;0;0;0;SIN ATRASO
138;39;Casado;Masculino;SUR;4000;7;1;1;1;0;0;0;0;1;6;3;1;1;1;0;2;3;103;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;4;5;CON ATRASO
139;43;Soltero;Masculino;LIMA MODERNA;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;2;SIN ATRASO
140;34;Soltero;Femenino;LIMA NORTE;1500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;76;1;0;0;1;0;0;1;1;1;1;0;0;76;0;0;76;1;0;0;98;1;0;0;1;2;2;SIN ATRASO
141;66;Soltero;Femenino;LIMA NORTE;3000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;223;0;0;0;1;0;0;0;0;0;0;0;0;66;0;0;66;1;0;0;96;1;1;1;1;0;0;SIN ATRASO
142;61;Casado;Masculino;NORTE;6000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;SIN ATRASO
143;54;Casado;Masculino;LIMA ESTE;2500;7;1;0;1;0;0;0;0;1;6;2;0;1;1;1;1;2;68;1;0;0;0;0;0;0;1;0;0;0;0;68;0;0;68;1;0;0;59;1;0;0;0;5;8;SIN ATRASO
144;63;Casado;Masculino;LIMA MODERNA;3500;5;1;1;0;0;0;0;0;1;5;2;1;0;0;2;0;2;104;1;0;0;0;0;0;0;0;0;0;0;0;61;0;0;61;1;0;0;95;1;0;0;0;0;0;SIN ATRASO
145;70;Casado;Masculino;SUR;500;4;1;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;209;1;0;0;0;0;0;0;0;0;0;0;0;71;0;0;71;1;0;0;99;1;0;0;1;0;0;SIN ATRASO
146;47;Casado;Femenino;LIMA SUR;1500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;101;1;0;0;0;0;0;1;1;1;0;0;0;101;0;0;101;1;0;0;63;1;0;0;0;5;69;SIN ATRASO
147;71;Casado;Masculino;LIMA ESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;84;1;1;0;1;3;5;SIN ATRASO
148;37;Casado;Femenino;ORIENTE;3000;5;1;0;0;5104;0;0;12474;1;2;1;0;1;0;1;0;1;150;0;0;0;0;0;0;0;1;0;0;0;0;44;0;0;44;1;0;0;43;0;0;0;0;1;1;CON ATRASO
149;48;Casado;Masculino;CENTRO;500;5;1;1;1;0;0;0;0;1;4;3;1;0;0;1;1;3;62;1;1;0;0;0;0;0;1;0;0;0;0;10;0;5;10;2;0;0;99;1;0;1;1;5;13;SIN ATRASO
150;34;Casado;Femenino;CENTRO;1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1;0;0;0;0;15;0;0;15;1;0;0;49;0;0;0;0;5;6;SIN ATRASO
151;27;Soltero;Masculino;CENTRO;2000;2;1;1;0;0;374;0;0;1;1;2;2;0;0;0;2;2;82;0;1;0;0;0;0;0;0;0;0;0;0;82;0;82;82;2;0;0;62;1;0;1;0;0;0;CON ATRASO
152;44;Casado;Femenino;NORTE;2000;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;SIN ATRASO
153;50;Soltero;Femenino;LIMA CENTRO;2500;6;1;0;0;0;0;0;0;1;6;1;0;0;1;1;1;1;223;1;0;0;0;0;0;0;1;0;0;0;0;223;0;0;223;1;0;0;95;1;0;0;0;1;1;SIN ATRASO
154;53;Soltero;Femenino;SUR;2000;5;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;SIN ATRASO
155;56;Casado;Masculino;LIMA NORTE;8000;7;1;0;1;0;0;0;0;1;6;2;0;2;0;0;1;2;114;1;0;0;0;0;0;0;1;1;0;0;0;80;0;0;80;1;0;9;99;1;0;0;0;2;2;SIN ATRASO
156;48;Casado;Masculino;SUR;6500;6;1;1;1;0;0;0;0;1;6;3;1;3;0;1;0;3;223;1;0;0;0;0;0;1;1;0;1;1;72;91;0;296;296;2;9;87;38;1;0;1;0;4;5;CON ATRASO
157;58;Casado;Femenino;LIMA MODERNA;5500;6;1;1;0;0;0;0;0;1;6;2;1;1;0;1;2;2;235;1;0;0;0;0;0;0;1;0;0;0;0;142;0;0;142;1;0;0;98;1;1;0;0;2;2;CON ATRASO
158;69;Casado;Masculino;LIMA MODERNA;18500;7;1;0;0;0;0;0;0;1;7;1;0;1;1;1;1;1;226;1;0;0;0;0;0;0;1;0;0;0;0;11;0;0;11;1;0;0;98;1;1;0;0;5;8;CON ATRASO
159;35;Soltero;Masculino;LIMA ESTE;2000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;56;1;0;0;0;0;0;0;0;0;0;0;0;56;0;0;56;1;0;0;60;1;0;1;0;0;0;SIN ATRASO
160;44;Soltero;Masculino;LIMA NORTE;3000;4;1;0;1;0;0;0;0;1;4;2;0;0;1;1;2;2;145;1;0;0;0;0;0;1;1;0;0;0;0;96;0;0;96;1;0;0;96;1;0;0;0;3;3;SIN ATRASO
161;67;Casado;Masculino;LIMA MODERNA;1000;6;1;1;0;0;0;0;0;1;6;3;1;3;0;1;0;3;192;1;1;0;0;0;0;1;1;0;0;0;0;4;0;175;175;2;3;4;73;1;0;1;0;3;3;CON ATRASO
162;38;Soltero;Masculino;LIMA CENTRO;2500;4;1;0;0;0;0;0;0;1;4;1;0;0;0;0;1;1;194;1;0;0;0;0;0;1;1;1;0;0;0;59;0;0;59;1;0;0;95;1;0;0;1;3;4;SIN ATRASO
163;57;Casado;Masculino;CENTRO;8000;2;1;0;1;0;0;0;0;1;2;3;0;3;1;0;0;3;226;1;1;0;0;0;0;1;1;1;0;0;0;226;0;26;226;2;0;62;60;1;0;1;0;3;4;SIN ATRASO
164;47;Soltero;Masculino;LIMA MODERNA;500;5;1;1;0;0;0;0;0;1;5;2;1;1;2;1;1;2;106;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;106;1;0;0;99;0;0;0;0;1;1;SIN ATRASO
165;57;Casado;Masculino;SUR;500;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;111;1;0;0;97;0;0;0;0;0;0;SIN ATRASO
166;46;Casado;Masculino;LIMA MODERNA;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;5;11;SIN ATRASO
167;66;Casado;Masculino;LIMA NORTE;6000;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;182;1;0;0;1;0;0;0;1;0;0;0;0;64;0;0;64;1;0;0;33;1;1;0;1;1;1;SIN ATRASO
168;50;Casado;Masculino;NORTE;3000;5;1;0;1;0;0;0;0;1;4;3;0;1;0;2;2;3;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;SIN ATRASO
169;42;Casado;Masculino;LIMA NORTE;21000;5;1;0;0;0;143;0;15556;1;3;1;1;0;0;1;0;1;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;37;0;0;0;0;0;0;CON ATRASO
170;36;Soltero;Femenino;LIMA MODERNA;3500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;187;1;0;0;0;0;0;0;0;0;0;0;0;130;0;0;130;1;0;0;95;1;1;0;0;2;2;SIN ATRASO
171;66;Casado;Masculino;LIMA MODERNA;500;4;1;0;0;0;0;0;0;1;4;1;0;1;0;0;1;1;186;1;0;0;0;0;0;0;1;0;1;0;0;60;0;0;60;1;0;0;98;1;0;1;1;3;3;SIN ATRASO
172;49;Soltero;Femenino;SUR;7000;2;0;0;1;0;0;0;0;1;2;2;0;1;0;0;2;2;48;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;48;1;0;0;95;0;0;0;0;0;0;SIN ATRASO
173;51;Casado;Femenino;CALLAO;4500;4;1;0;0;0;0;0;0;1;4;1;0;1;1;0;0;1;223;1;0;0;1;0;0;1;1;0;0;0;0;73;0;0;73;1;0;0;84;1;0;0;1;5;18;SIN ATRASO
174;48;Soltero;Femenino;LIMA MODERNA;2500;2;1;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;241;1;0;1;0;0;0;1;1;0;1;0;0;92;44;0;92;2;0;0;98;1;1;0;1;5;20;SIN ATRASO
175;54;Casado;Femenino;SIERRA CENTRAL;5500;3;1;0;0;0;0;0;0;1;3;1;0;0;0;0;1;1;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;SIN ATRASO
176;57;Casado;Masculino;LIMA NORTE;5000;4;1;0;0;0;0;0;0;1;4;2;0;2;0;1;1;2;131;1;0;0;0;3638;0;0;1;1;0;0;0;5;0;0;5;1;0;0;87;1;1;0;0;2;2;SIN ATRASO
177;34;Soltero;Masculino;LIMA CENTRO;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;SIN ATRASO
178;43;Soltero;Masculino;ORIENTE;6000;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;1;0;0;0;0;0;0;1;1;0;0;0;48;0;0;48;1;8;8;83;1;0;0;0;4;6;SIN ATRASO
179;27;Soltero;Masculino;LIMA MODERNA;6000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;47;1;1;0;0;0;0;1;0;0;0;1;4;47;0;2;47;2;0;0;28;1;0;1;0;0;0;SIN ATRASO
180;51;Soltero;Femenino;ORIENTE;4000;6;0;1;1;0;0;0;0;1;4;4;2;1;0;4;0;4;42;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;99;0;0;0;0;1;1;SIN ATRASO
181;39;Soltero;Femenino;LIMA MODERNA;9000;3;1;1;0;0;0;0;0;1;3;2;2;0;2;1;2;2;37;0;1;0;0;0;0;0;1;0;0;0;0;0;0;32;32;1;0;0;96;0;0;1;0;2;3;SIN ATRASO
182;37;Soltero;Masculino;LIMA MODERNA;4000;4;1;0;0;0;0;0;0;1;3;1;0;0;0;1;1;1;240;1;0;0;0;0;13833;0;0;1;0;0;0;89;0;0;89;1;0;0;97;1;0;1;0;0;0;SIN ATRASO
183;63;Casado;Masculino;LIMA ESTE;5000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;206;1;0;0;0;0;0;0;0;0;0;0;0;122;0;0;122;1;0;0;97;1;0;0;0;0;0;SIN ATRASO
184;39;Soltero;Masculino;LIMA NORTE;2500;4;1;1;1;0;0;0;0;1;3;3;1;1;0;3;0;3;85;1;0;0;0;0;0;1;1;0;0;0;0;17;0;0;17;1;0;0;96;1;0;1;0;3;4;CON ATRASO
185;31;Soltero;Femenino;LIMA MODERNA;8500;3;1;0;1;0;0;0;0;1;3;3;0;3;0;0;1;3;48;1;0;0;0;0;0;1;1;1;0;0;0;46;0;0;46;1;0;44;99;1;0;0;0;1;2;SIN ATRASO
186;51;Casado;Masculino;SUR;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;1;0;0;0;0;0;1;1;0;0;0;0;211;0;0;211;1;0;0;47;1;0;0;0;4;8;SIN ATRASO
187;52;Soltero;Femenino;NORTE;8000;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;236;1;1;0;1;0;0;1;1;1;1;1;74;208;0;203;208;2;0;0;98;1;0;1;1;3;3;SIN ATRASO
188;54;Soltero;Masculino;LIMA PROVINCIA;10000;3;1;0;0;3991;0;0;39910;1;3;1;0;1;0;0;1;1;221;1;0;0;0;0;0;0;1;0;0;0;0;71;0;0;71;1;0;0;63;1;0;0;0;5;10;CON ATRASO
189;41;Casado;Femenino;SIERRA CENTRAL;6500;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;209;1;1;0;0;0;0;1;1;1;0;1;55;55;0;43;55;2;0;0;95;1;0;1;0;4;5;SIN ATRASO
190;55;Casado;Masculino;LIMA MODERNA;17500;6;1;0;1;0;0;0;0;1;5;3;0;1;0;2;1;3;98;1;1;0;0;19385;0;0;0;1;0;0;0;16;0;68;68;2;0;20;96;1;0;1;0;0;0;SIN ATRASO
191;29;Soltero;Masculino;CALLAO;2000;5;0;1;0;0;0;0;0;1;3;2;1;1;0;1;0;2;100;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;100;1;33;33;84;1;0;0;1;2;2;CON ATRASO
192;52;Soltero;Femenino;LIMA CENTRO;1500;5;1;0;0;0;0;0;0;1;5;1;0;1;0;0;0;1;212;1;0;0;0;0;0;1;1;0;0;0;0;81;0;0;81;1;0;0;62;1;0;0;0;4;4;SIN ATRASO
193;73;Casado;Masculino;LIMA CENTRO;1000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;275;1;0;0;1;0;0;1;1;0;0;0;0;275;0;0;275;1;0;0;86;1;0;1;1;4;7;SIN ATRASO
194;41;Casado;Femenino;LIMA MODERNA;13000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;4;SIN ATRASO
195;54;Casado;Femenino;LIMA NORTE;5000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;239;1;0;1;0;0;0;0;0;0;0;0;0;119;90;0;119;2;0;0;62;1;1;0;1;0;0;SIN ATRASO
196;41;Casado;Femenino;LIMA MODERNA;5000;3;1;0;0;0;0;0;0;1;3;1;0;1;0;1;0;1;170;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;5;5;SIN ATRASO
197;67;Casado;Masculino;LIMA CENTRO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;1;0;1;1;0;0;1;0;0;0;0;0;75;88;0;88;2;0;0;36;1;1;1;1;0;0;SIN ATRASO
198;64;Casado;Masculino;CENTRO;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;205;1;0;1;1;0;0;0;1;0;0;0;0;106;162;0;162;2;0;0;62;1;1;0;1;3;3;SIN ATRASO
199;77;Casado;Masculino;LIMA MODERNA;500;3;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;239;1;0;0;0;0;0;1;1;0;0;1;72;126;0;0;126;1;0;0;96;1;0;0;0;1;1;SIN ATRASO
200;64;Casado;Femenino;LIMA SUR;1500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;45;1;0;0;0;0;0;1;1;0;0;0;0;5;0;0;5;1;0;0;16;1;0;0;0;4;6;SIN ATRASO
201;34;Soltero;Femenino;NORTE;2000;4;1;1;1;0;0;0;0;1;3;3;1;1;0;0;0;3;62;1;0;0;0;0;0;0;1;0;0;0;0;52;0;0;52;1;0;28;96;1;0;1;0;2;3;SIN ATRASO
202;39;Casado;Masculino;LIMA MODERNA;4000;2;1;1;1;0;0;279;0;1;2;1;0;1;0;0;0;1;65;1;0;0;0;0;0;1;1;1;0;0;0;52;0;0;52;1;24;45;44;1;0;1;0;4;4;CON ATRASO
203;57;Soltero;Masculino;LIMA SUR;3500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;1;1;1;0;0;0;0;0;0;0;0;0;280;242;144;280;3;0;0;51;1;1;1;0;0;0;SIN ATRASO
204;44;Casado;Masculino;ORIENTE;5000;3;1;1;1;0;0;0;0;1;2;3;1;0;0;1;3;3;231;1;0;0;0;0;0;0;0;0;0;0;0;76;0;0;76;1;0;0;51;1;0;0;0;0;0;SIN ATRASO
205;35;Soltero;Masculino;ORIENTE;1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;1;0;0;1;0;0;1;1;0;0;0;0;56;0;0;56;1;0;0;48;1;0;0;1;4;8;SIN ATRASO
206;41;Casado;Masculino;CENTRO;3500;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;197;1;0;0;0;0;0;1;0;0;0;1;62;48;0;0;48;1;0;0;49;1;0;1;0;1;1;SIN ATRASO
207;72;Casado;Masculino;LIMA MODERNA;500;2;1;1;0;0;0;0;0;1;2;2;1;1;0;2;0;2;242;1;0;0;0;0;0;0;1;0;0;0;0;72;0;0;72;1;0;0;95;1;0;0;0;3;6;SIN ATRASO
208;35;Soltero;Femenino;LIMA MODERNA;16500;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;67;1;0;1;0;0;0;0;0;0;0;0;0;8;8;0;8;2;0;0;49;1;1;0;0;0;0;SIN ATRASO
209;55;Casado;Masculino;LIMA MODERNA;29000;4;1;0;0;0;0;0;0;1;4;1;0;1;0;0;1;1;268;0;0;0;0;0;0;0;1;0;0;0;0;99;0;0;99;1;0;0;99;1;1;0;0;4;5;SIN ATRASO
210;56;Casado;Masculino;SUR;4000;6;1;1;0;0;0;0;0;1;5;2;1;0;0;1;2;2;168;1;0;0;0;0;0;0;1;0;0;0;0;55;0;0;55;1;0;0;96;1;0;0;0;2;2;SIN ATRASO
211;45;Casado;Femenino;NORTE;500;5;1;0;1;0;0;0;0;1;4;2;0;1;0;1;0;2;236;0;1;0;0;0;0;0;1;0;0;0;0;0;0;183;183;1;0;0;85;1;0;1;0;5;10;SIN ATRASO
212;44;Casado;Masculino;LIMA MODERNA;35000;5;1;0;1;0;0;0;0;1;5;2;0;1;1;0;2;2;241;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;2;2;SIN ATRASO
213;66;Soltero;Masculino;CENTRO;6500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;1;0;1;0;0;0;1;0;0;0;0;0;157;22;0;157;2;0;0;59;1;1;0;1;0;0;SIN ATRASO
214;42;Casado;Masculino;ORIENTE;1000;2;1;1;0;0;0;0;0;1;1;2;1;1;0;0;0;2;109;1;0;0;0;0;0;0;0;0;0;1;75;94;0;0;94;1;19;19;75;1;0;1;0;0;0;SIN ATRASO
215;32;Soltero;Femenino;ORIENTE;4500;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;1;0;0;0;0;0;1;1;1;0;1;60;62;0;0;62;1;0;0;63;1;0;0;0;4;4;SIN ATRASO
